address,lanes,filename1,filename2
"125.0 East Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"416.0 East Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"364.0 East Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"350.0 East Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"87.0 East 100 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"132.0 North Center   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"35.0 West Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"75.0 West Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"357.0 West Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"145.0 West Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"245.0 West Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"383.0 West Main   St Duchesne, UT",,img_000_.jpg,img_000_.jpg
"20222.0 West 5500 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"20221.0 West 5500 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"20040.0 West 5500 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"19846.0 West 5500 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"5345.0 South 18750 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"455.0 East 100 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
